source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_primary_flag,nu_eff_used_in_astrometry,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,bp_rp,bp_g,g_rp,l,b,ecl_lon,ecl_lat,has_xp_continuous,has_xp_sampled,has_epoch_photometry,has_mcmc_gspphot,classprob_dsc_combmod_quasar,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper
615943806835727872,0.4088793235996337,0.0162494321802052,0.6053393708929136,0.0219101599917917,0.042109180626164,0.0078785563112826,0.033009320917078,0.1217992802461093,0.3663241185359194,0.0175009635797422,0.691399441165411,0.0216146038669434,0.0578485251872741,0.2809829375632586,0.054916441247633,0.9827499809893608,0.5352032404199082,0.9462359870892688,0.0,0.7456250407994225,0.4448964355508226,0.0811521371260026,0.1120615911035072,0.0086205477924726,8.176824645112538e-05,0.0065944148813668,0.000116279567675,1.0,0.0682047229694436,0.1044776119402985,0.1363636363636363,0.0321852243685081,0.125,0.1045751633986928,0.0120592284249392,0.8806361808049928,0.0049534623947226,0.0038070948040287,0.7443371986666525,0.0078049943005184,0.6613190280424782,0.9923698221032542,0.9946943592547972,0.7627880781908516,0.0019212947314365,0.1449399656946826,0.004718693393444,0.0005782976137048,0.2578476555230147,0.3079159789278132,0.1777777777777777,0.0088937206966033,0.0001565713056167,0.2878847004687085,0.2502467596989394,0.1804511278195488,0.0051751471350779,0.0001798688305647,0.1035485421083973,0.3028913479824632,0.0111943737717796,0.1907364220165713,0.4971411508723642,0.152657941693606,0.6096778913806884,0.7670875043571219,0.4017828893763787,0.4838554189360704,1.0,1.0,0.0,1.0,8.69264548832018e-10,0.0230252328352445,0.9899331371272264,0.2852814527212003,0.2836697210187767,0.285163678864832,0.7067829825259507,0.5700162589577666,0.700805651924837,0.3989266673726361,0.297778115332557,0.5255910857228021,0.009731108855347,0.0097008641875791,0.0845867873686433,0.0138704194512668,0.011648233710622,0.0143042912849839,0.0180013490138685,0.0151722361623559,0.0180955067831075,0.0173443407073077,0.0145485862428238,0.0173844823335438
5071514326764428544,0.1250465626393694,0.0080229574607806,0.3419737007178444,0.009650977951189,0.0995508959098667,0.0123122589411742,0.0527172421516536,0.073700931617851,0.348480599068455,0.0127283969517062,0.7367577480302038,0.0148478456647317,0.2786532512359435,0.5284619302418162,0.3279998201777603,0.6277388007877944,0.3237887074515765,0.6156434046153185,0.3559980127718553,0.5126072270476135,0.5928554773875769,0.3866238252239302,0.3815226689478186,0.0340071777436732,0.0026748642777129,0.0185921029909429,0.0026853184497154,1.0,0.0534384498253994,0.373134328358209,0.4545454545454545,0.015511194162189,0.3541666666666667,0.1176470588235294,0.0064297465644264,0.0797567393431629,0.0149087452652019,0.0179139226183701,0.7436153448177629,0.0223381465438896,0.655994838610748,0.9737793505243352,0.9812886872785904,0.6938043106829943,0.02145307094007,0.3876500857632933,0.0500102883196831,0.0069124003851561,0.2284915070891861,0.1722055336411459,0.4148148148148148,0.0773890791172708,0.001393763031189,0.2814338438622829,0.1356000327915226,0.3684210526315789,0.0668641963047489,0.004703659275728,0.0511417311042508,0.1556548513017644,0.0118975147576617,0.2658953142003584,0.5280611942736524,0.1986391831102615,0.6139156581825632,0.1448090648426065,0.0863171905256945,0.2248163306027343,1.0,1.0,0.0,0.0,1.0323729940345749e-13,0.0230252328352388,0.9900387850186544,0.1039970833503169,0.1044468698859839,0.1034780879610865,0.8585256230928257,0.6884882684501032,0.8255950579065098,0.7942075253116001,0.707899889309971,0.8140030123298838,0.0290753640413355,0.02405022758806,0.1061407161401278,0.1159485937601081,0.1150670259929027,0.115906938176223,0.1146476150621641,0.11356759680781,0.1124123059668975,0.1242661051902972,0.1232527230711295,0.1216293209916335
4683897617110115200,0.0165454356551537,0.0708927204083006,0.0324935331759982,0.0710176144902379,0.4297466764506976,0.0578779888671978,0.0534805918018493,0.3176060428294365,0.6884083171159552,0.1096197938715341,0.842241972559195,0.1204758820675038,0.4759196021272666,0.3872975881942067,0.2818717598591486,0.588518368331015,0.6983075794487027,0.584173742011995,0.1898237642408476,0.4444291781999573,0.2565859076488642,0.3409560543109807,0.0547476475620188,0.0390101801207506,0.0061413582818604,0.0685712865316836,0.0205415330437292,0.0,0.2031685996743638,0.0671641791044776,0.2727272727272727,0.1335170479906108,0.0694444444444444,0.1241830065359477,0.0923251933169082,0.6308160988857152,0.0345529633733493,0.8090268140791872,0.2017305780554627,0.6234688714954463,0.8462103486707382,0.0,0.3643974055728214,0.5206062993847763,0.7914243620273824,0.0668953687821612,0.7659845080963986,1.0,0.0229256331858849,0.0153257993961763,0.1259259259259259,1.0,0.8501224919310604,0.0059091492882667,0.0,0.1278195488721804,0.7798670904909925,0.6008879950704745,0.0046337736543248,0.0143066287618321,0.0050192992539012,0.2464158656367344,0.5547210952131597,0.1353947155956718,0.8453293889407008,0.2698649165385893,0.8392933099912673,0.0950170657891532,1.0,1.0,0.0,0.0,7.128360348774335e-08,0.0230252827481873,0.990104947748426,0.1011967452172606,0.1024252838902479,0.0995154592793895,0.8201093762613884,0.6928900319572397,0.8710712779419733,0.785033878999599,0.7071415515805151,0.8684401089456362,0.0505103330137315,0.0508301989831078,0.0893175500514423,0.1131797110257453,0.1136538910952556,0.1141829130195342,0.1174449694140554,0.1148487051871278,0.1136166359274532,0.1241606119526843,0.1257188974500033,0.1246295164344166
411413822074322432,0.0461259388111921,0.0801832536276797,0.8645381206402732,0.082511187577313,0.4186828195317627,0.0936438197906768,0.0325620603851876,0.538808176387347,0.9066444122869084,0.1056922019117237,0.5829874920166009,0.1086368367202989,0.2555851691488191,0.5109051395212353,0.248582151767863,0.7529568961925054,0.4962253653842258,0.7155501698219708,0.4654527275959521,0.4440047707906663,0.55776333038467,0.1824310055799547,0.4508126603934987,0.145846868174578,0.2597925541070481,0.1557223133423321,0.2239204944343779,0.0,0.0565121858248657,0.4328358208955223,0.5909090909090909,0.1373350209233522,0.4166666666666667,0.3660130718954248,0.0089890528905938,0.1027137735265684,0.0731322031465106,0.0327063783508157,0.7272512073807809,0.0395288378328812,0.6685623941446874,0.9410016248274696,0.9640323323296568,0.6225516945862827,0.0427213865032967,0.4339622641509434,0.0949090695206067,0.0209365838974497,0.1426388532015552,0.1353738066620262,0.4740740740740741,0.1540306822012844,0.0025073015015553,0.3113841777036528,0.099125759154877,0.4511278195488721,0.1199122038142475,0.0137689069448167,0.0313164263474509,0.1220451163358889,0.0114424963155172,0.2460812217295833,0.5205948835732075,0.1855029962192508,0.3407037172119269,0.4559463212809355,0.1116240938543598,0.7376246678522401,1.0,1.0,0.0,0.0,1.053309078502093e-13,0.023025232835249,0.9898335684161428,0.1038619032477832,0.1041510293322946,0.1040969978320956,0.858092723488553,0.6916051826061971,0.8343790865150988,0.7868503508462426,0.7038729681856821,0.8081018461597871,0.0281174926147989,0.0259766343761864,0.1064229807385496,0.116044767142375,0.1148747262526689,0.1163193691223658,0.1145689976752001,0.1136190058337981,0.1123322979630023,0.1242050902649903,0.123111413016013,0.1215336388164556
2452378776434477184,0.0709736151592321,0.0332428277099657,0.4185250120172264,0.0225921975750036,0.8814482314513259,0.0354962368176662,0.1752925382512415,0.272213328786545,0.0,0.0532506748498494,0.9146903445147104,0.0242401215284989,0.7065268958371498,0.5107235249830705,0.7548701191408546,0.5570092369007777,0.4754805261261418,0.5716418053039499,0.5525866341114426,0.6536858146849224,0.5558611143447008,0.6064030198289093,0.2455089820359281,0.0430463823607834,0.0103235421562072,0.0461043611726733,0.0143688211250514,0.0,0.0575299456158346,0.2388059701492537,0.4090909090909091,0.0529539410291172,0.3194444444444444,0.3594771241830065,0.0170639983199966,0.1007987816850333,0.0227972174944695,0.2250637522041154,0.6744656612869456,0.2039820867116429,0.6399606263402768,0.7193614243317915,0.8237845964020488,0.2434508141174882,0.2651246447996381,0.2692967409948542,0.4328652747187358,0.1983562806850783,0.0679321086062733,0.0481359906429434,0.3851851851851852,0.6286984704451672,0.2501105239350254,0.0126891477365238,0.0245934674469373,0.3834586466165413,0.5511838811097962,0.1259383061758632,0.0157185005944999,0.0342766808291735,0.0101212261699971,0.2686709589044756,0.5380010561090288,0.1873137047264257,0.4748536833556901,0.0735739363438832,0.0461975977536169,0.3331127306134925,1.0,1.0,0.0,0.0,4.672670824064675e-09,0.0230252373532389,0.9901095513995608,0.103834502090645,0.1038977749051149,0.104113390484959,0.8579385273586949,0.6853123486957653,0.8522313104655426,0.7791874783853814,0.6961210580726623,0.8163248440647716,0.0286114829804748,0.0275286454510516,0.1054930595396903,0.1159487866177269,0.1145648287686479,0.1167205017323579,0.1147305235962366,0.1136226967236943,0.1124503396829995,0.1239314570089559,0.1233420939501217,0.1213137625767416
3796442680948579328,0.4937322289225009,0.0468272697980157,0.5299368661537459,0.0375497230903408,0.2916638617408624,0.0406086795540419,0.0511227023344092,0.1116881141443587,0.4301728958031856,0.0696771449563905,0.7603553312038022,0.0502998626276907,0.3782737144402779,0.2972907149723889,0.5022517191909698,0.6126713815213992,0.5106482383672771,0.5904429010233104,0.6206021901593527,0.4711714830879178,0.4093378051331746,0.3139411870364356,0.1052181351582549,0.0354851748178706,0.0068611410306229,0.0507429628807829,0.0116812317169395,0.0,0.0548664783732848,0.0970149253731343,0.1818181818181818,0.0712250990743545,0.1180555555555555,0.1699346405228758,0.0187447342728955,0.1414896720264315,0.0248532532659012,0.2200025519114225,0.6088259749255759,0.1935272019973953,0.760394876355948,0.6360972502500292,0.8490794140915385,0.3280069736423487,0.2475245412986175,0.1269296740994854,0.3707547079074078,0.2661664290212488,0.0428491371623733,0.0570400046283866,0.1777777777777777,0.6139770273012166,0.3378926043376002,0.0091576341124606,0.0258490522895039,0.1804511278195488,0.4346143789554988,0.0838391631831821,0.0186250496750643,0.0479490520733559,0.0103571427064011,0.2279980920913311,0.517429965289437,0.1681126000234869,0.7490353796007695,0.8562193583201875,0.492514541957706,0.4849819421346447,0.0,0.0,0.0,1.0,3.1286670844876165e-08,0.0230252341257468,0.9898318568022596,0.2491207643744035,0.2494795905637498,0.2485704099296814,0.6993517217665102,0.5650940882257225,0.6907412581430907,0.8301336532457921,0.7310876954458362,0.8573629190163522,0.0010634345361021,0.0010710371189003,0.0766093795206562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
643819484617141504,0.4115395458105453,0.0328485345745104,0.6825586721147321,0.0305803921575487,0.0827336560277635,0.0414912129253051,0.0143115928349604,0.0316002513235939,0.2629911461218822,0.0573267339306079,0.7899371421526282,0.0375551426003122,0.1421339323272375,0.2749890493355915,0.240860699099187,0.8007680784694335,0.6902983087775203,0.7290737351248991,0.0794713948379722,0.94932161513512,0.2438591180236769,0.2467973834332652,0.4037639007698888,0.0301691937312698,0.0088694239285702,0.0378200710225952,0.0092872968315671,0.0,0.0477361464569872,0.3880597014925373,0.3181818181818182,0.066079022744623,0.375,0.4117647058823529,0.0175689600942272,0.8419940246384964,0.0130360152689103,0.1733890739285228,0.8319424541684673,0.1163077169743354,0.4586701350711725,0.8809218268451849,0.8724921832973203,0.4525429102357828,0.203237915421217,0.3739279588336192,0.3503084626440099,0.1133220244866277,0.0968184282077596,0.0603010832133894,0.4518518518518518,0.4324747436341271,0.1186276234989944,0.0184277756183964,0.0444190032808395,0.4586466165413533,0.5202075658112926,0.1263898878820244,0.0147797968834765,0.0376049028020192,0.0114241041928513,0.3288084940013775,0.5634837494459835,0.2230061461639585,0.5619898682912255,0.7949156424704795,0.392419356299263,0.554377815146483,1.0,1.0,0.0,0.0,1.023359070548715e-13,0.0230252328352344,0.990127316771248,0.1046598375271425,0.1051991429590968,0.1014901206465035,0.8677655232220967,0.6942023055856175,0.7959801642123241,0.8033578978240197,0.7113366860971603,0.8193093712223124,0.0269904638747756,0.0215467020367563,0.1068346357409417,0.1158575878871317,0.115033568718852,0.1156637770857752,0.1147803839038375,0.113519467445511,0.1128999281303767,0.1244609183141368,0.1236538571534149,0.1212982919826356
3736865265441207424,0.5435312008166325,0.0428636679265075,0.5878280637971592,0.0361439614973216,0.0959982881863292,0.0400209187590155,0.0171676356932254,0.0388686661756934,0.2529416788536904,0.0721552455168256,0.8002082244212629,0.0868801326634881,0.2309476486292968,0.5115572763664098,0.6503881296376585,0.3809370226566286,0.4540666509607819,0.3631678210642576,0.7647836065746245,0.5066690848011814,0.4137410658001078,0.2325252418921512,0.155688622754491,0.0336651265084756,0.005501370157204,0.047653925306358,0.0109977705702632,0.0,0.2004666008838496,0.1641791044776119,0.3181818181818182,0.0983312310998077,0.1944444444444444,0.2418300653594771,0.0724642396842989,0.9819715207460092,0.0205613613647615,0.6384429350911215,0.3408345543222209,0.6335496080770785,0.6755516656613437,0.395205305342785,0.4100639336670492,0.0063865609382928,0.7231382132537554,0.1835334476843911,0.8107600450869875,0.5609332166286545,0.0445153900323773,0.0120599237707353,0.2444444444444444,0.9031102800453096,0.7390826464729304,0.0061404908234887,0.0054003844334755,0.2481203007518796,0.8725611026573511,0.7183374134431867,0.004334356958546,0.0078441921060842,0.0042407336168276,0.2871467262598643,0.579608797547976,0.1482767661709394,0.8666015453638192,0.9313270416358876,0.5282843067208999,0.5773408966344904,1.0,1.0,0.0,0.0,4.121189609559253e-09,0.02302524354429,0.9900829328526144,0.1011897302560623,0.1052321289077748,0.0952027756592615,0.8322850901966518,0.7022356256028794,0.8389203380016741,0.7775042499462863,0.6978422467122645,0.8699915314771899,0.0430452303505276,0.0443642264380343,0.0940512170115912,0.1133784010614589,0.1136563084113057,0.1149176762370307,0.1169565079190476,0.1146293244017214,0.1137811553350531,0.1242029318778322,0.1253341676238759,0.1234622729920855
3478394889483944320,0.4813903477391205,0.0229623327078702,0.3182754492386976,0.0217563797317164,0.0790777102491374,0.034607761044996,0.0162849906275662,0.0303227199539292,0.264058099796691,0.0398419431468606,0.7918454747890248,0.0343696637135325,0.2289630953063448,0.6431645314311405,0.5176031469083522,0.3841230274536331,0.4659811681658687,0.5037893606162237,0.6065177957796621,0.6532601741849018,0.2724661128291582,0.51185091450359,0.3772455089820359,0.0522745963433842,0.014233971056038,0.0411703498374251,0.0148413146410411,0.0,0.0643392407745331,0.373134328358209,0.3636363636363636,0.0391836506065323,0.4097222222222222,0.4444444444444444,0.0061627353930668,0.4885053972508542,0.0238979553614447,0.2180981128454035,0.7242867345978176,0.1939998767201685,0.5675023986852314,0.7708577639373819,0.8152037853264965,0.2737073325665731,0.2723666290273622,0.3910806174957118,0.4360373393296083,0.1692655372694495,0.0804460842563659,0.0477162622283977,0.4666666666666667,0.5843444606431035,0.2241141296688667,0.0131640163170236,0.0284703726323674,0.4812030075187969,0.574645858244762,0.2083455065420706,0.0098913497522436,0.0318780360548788,0.0098226695121124,0.290507402832603,0.5506176888070348,0.1952947369622871,0.7871340274226872,0.6659155331030477,0.5228175162704592,0.292681100715233,1.0,1.0,0.0,0.0,1.092912258104075e-09,0.0230252354906104,0.9900698301532306,0.1041666619230466,0.1051663570960704,0.1017237694579019,0.8630491381697883,0.694276083026832,0.8063892551986866,0.7972482415916878,0.7084878663321674,0.8185140805910334,0.0282626000058724,0.0245164598174551,0.1054148727484564,0.1158233150324696,0.1150995691247975,0.1156673611118573,0.1147610017281153,0.1135909336569087,0.1125519079457167,0.1243721381532979,0.1233825874948868,0.1217300271164885
5922444483103229952,0.7268914804635288,0.0430208312592277,0.1692483210464958,0.0342241490306998,0.0132905721828721,0.0437522524609609,0.0022981652041469,0.0038397359227544,0.2993665546484059,0.068868900352824,0.7939395749809677,0.0540655580756816,0.6501749619546948,0.3491302414070353,0.3445655768317179,0.467391796224106,0.531724664828931,0.6807433281014427,0.0971862557583045,0.5452035040627163,0.6147850034075398,0.3629538104736766,0.2420872540633019,0.0420553826885115,0.008424267142866,0.0465074280206501,0.0112303528148513,0.0,0.4017242992592438,0.2686567164179104,0.2272727272727272,0.0712508748943502,0.2569444444444444,0.3006535947712418,0.0561178207047801,0.8018184677424632,0.0227486820949304,0.9734017792894608,0.0,1.0,0.6004041687804353,0.3608185823678929,0.0,0.0,1.0,0.2315608919382504,1.0,0.7074380032558152,0.0435040329732599,0.0,0.3259259259259259,0.7826597737752553,0.5523410182845255,0.0071293300370657,0.0129859084307784,0.3308270676691729,0.9840585538735804,0.9855286045501602,0.0035560004192305,0.0009246872141033,0.0,0.3372282850132304,0.6349487798139386,0.1274955921162082,0.9314377161355368,0.4376621545704418,0.7362882921093892,0.2887157262219276,0.0,0.0,0.0,0.0,9.151975949365215e-10,0.0230253072995384,0.9901384127509064,0.0962013851913319,0.106993758642033,0.0803839508605309,0.7936114065454213,0.7191748182315688,0.8340020687694067,0.7796709999489054,0.6943233645088905,0.9718510087502265,0.0661542276776806,0.0695249345298777,0.0783978638568899,0.1092429173792597,0.1112419633615793,0.1132574164564571,0.1207402376906227,0.1162972616727937,0.1165393441959343,0.1243755296159807,0.1291108361019573,0.1260556160380067
